PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
-4.79906071512434	-0.479240104033973	-0.88968290519141	-0.217284880809239	0.363293751727937	0.420544381621163	0.497764727212629	0.15823736957982
-2.96368424736089	-0.0215007577991856	-0.572037628410098	1.9826135774808	0.815747413268818	0.941780860997464	0.0352850689673069	1.44252626199266
-2.15740150727684	0.281254847392875	-0.364740064928149	2.11559705863772	0.391945278648072	0.898565064323501	0.0618166969322994	-0.735830389663228
-1.97451693803817	0.0242356721607757	0.784991805614735	2.00161715956461	-0.222915013193171	0.299040888977741	0.0702340344228492	-1.61669953007128
-2.33877972899307	0.717827416164477	-1.54864228419237	1.39190448436477	-1.57974593720717	0.751733316378506	-0.736590774131793	-0.0738630756981892
-3.46791752063938	-1.02058784985001	-1.23449181052221	1.32450067020652	-1.75018837318665	0.414895694602365	-0.154851534610159	-0.0553897620006626
-1.7440296497614	-0.355962464178861	-0.863467621404416	3.59870861448382	-1.3325676805765	0.441480659394591	-1.01552863634292	0.340006831432209
-2.48212881400306	-1.42781649915375	-0.826976758465313	2.54353511028779	-1.19095356146578	0.445440299348697	-0.706197586185249	0.0599925788302328
-2.69864456881373	-0.556465573640134	-0.289526229376227	2.00504667404089	-1.66896037571736	0.0632617185868361	-0.135659841024459	-0.512882056964558
-2.29860953974964	0.565652417719272	-1.28615371164287	-0.373736744474629	-0.768590269642212	-0.293368671253884	1.10554358403178	-1.03724244793502
-2.29720267782803	1.56973347353496	-0.56444278480562	0.408817099962249	-1.41988207911484	0.72882178346263	0.0916666925914398	-0.773202254603644
-1.40916198835281	1.88672291381943	-0.829304161211877	0.424617533266477	-0.610003370090913	1.46883993593736	-0.143635407323365	0.345639564176998
-3.31047526199926	-0.408453878786038	0.703654661533953	2.04951299783949	1.79225863217418	0.966604159601921	1.63904249463251	1.08693696613472
-1.92684055459199	2.32046352672521	0.553997973325173	2.73985690145042	1.71071847662155	1.5114797776276	0.917423401661745	2.37323004556443
-2.74720444974518	1.66780938225867	-2.1151847018646	-0.263655463891686	-1.85449432181142	-0.662204413845605	2.51562897055119	0.609105280334112
-4.2381948251988	-0.079275833138292	-0.128882846889129	-0.161287621688751	-0.610329436186041	1.73666089632059	0.753211864421511	-0.0789049359635795
-1.79256620097045	4.55858401723773	-1.17978675057334	0.278779535466558	-0.622332978097219	0.667301805730673	0.491852760712035	0.0123659655962701
-3.39238342897048	0.782587386943912	-0.838762659175258	0.4078021670989	-1.28920471417926	1.0559300211603	1.21612436748328	0.935305799305526
-3.0602525558104	1.13040573890225	0.40531164571061	2.54698637442892	1.10743442753627	1.07788976595653	2.70271060054987	1.38629295400495
-3.18658758211963	-0.0779821387347715	-2.00163581098325	0.463648475292776	-1.69288288289078	0.501186478804689	0.493425941636889	0.16157345060569
-2.83850709576496	-0.138003302351478	-0.637176530291619	0.50102986548144	-1.04263506422744	1.39423354202376	0.861925376510657	1.97846021100581
-3.72893141926396	-0.165623863732386	-0.261068841180818	1.17469535813517	-1.12627023683503	1.87871900951513	1.11028632509619	1.37748662220677
-1.59542935107101	2.37347641210338	0.344350392224479	2.29389332659784	0.999188058234393	0.551360332718909	1.39750638377851	2.07672768212617
-3.35113179898887	0.218141171907892	0.762665968101929	2.5435573344931	1.3371501315033	1.14780068317034	2.10475676404956	1.09556539134208
-1.3167241812905	4.23483205631781	-1.70179094507821	-0.0786951417914291	-1.86415678904166	0.187284812820574	-0.0821678698168719	2.35776112543696
-3.13855446201944	0.673412005702474	-1.05421883287241	1.40775051566805	-1.35864644704417	0.992833240933088	0.323107354579674	1.45881251452549
-2.46672321658103	2.09130078746514	-1.21263243922869	0.640299962864625	-1.77496334021403	0.818981009048069	0.151015476094644	0.385326261453769
-2.8021311146732	1.60590864585582	-0.745761858100955	0.349664980660582	-1.56633637066224	1.40693664768644	0.696666190224083	0.782279366610451
2.52619229830349	-0.0943665708822942	-0.1890095729795	2.63057501247829	0.00541556304628604	0.128833413571302	1.03783149975931	0.419455604304895
-2.71794886971732	0.958061636130743	0.0666484370937142	1.45571097387975	0.240085150885859	1.38315809529444	1.56089462734876	0.140499523307383
-2.9342211556061	-0.7498509800295	0.110648151158083	1.26142983782824	0.663795494651585	0.899589876952976	1.64015972386211	-0.056389482284933
-2.91908761062494	0.448618097042837	0.439331213373801	2.22117863191608	0.0349604360625634	1.53552773245213	1.75705376903674	-0.689540097340139
-1.36070633349868	3.65988311725797	-0.672167905256917	1.03960328223198	-0.758521446054655	0.896979021799879	0.0919679297699099	0.354320495274935
-3.87899015544335	1.14278435466535	-0.723350278763453	-0.126863646747946	0.885815876595003	0.529148627062643	3.49674183312929	1.20950657037667
1.12867314768731	1.40434594285373	0.951986709923448	-0.781045796164893	-0.503434750091277	1.49141077962118	-0.241905215515388	0.0834718423083614
1.84644581051681	-0.233740273471945	1.27421401827587	-1.2969138601847	-0.981803563940535	1.39371653527849	1.13209907013153	-0.438796810690665
2.68416878332155	2.87028646342407	1.99756665470905	1.41541196516266	-1.16569932059664	1.15010844354697	-0.400543357549398	-0.400399427184632
-2.42487450779812	1.40874298662248	-0.19545001694306	0.512942051103025	-1.09016856375878	0.437182994189703	1.40297204772973	-1.05123986596745
-3.10942655828667	0.181124441903794	2.02766761223479	0.172932963692966	-2.35907739115058	-1.05331647241335	1.99093810337875	-1.72117696925564
-3.24538220615781	2.61063663116831	-0.180221936230171	0.984897759266716	1.20627213416707	-0.300272560149608	2.52970336727885	1.06724123147829
-2.46366575598685	1.86717293951531	0.590390844777367	0.685215452783698	-0.972025370765463	0.464634161485846	-0.258082106525956	-1.03574832221173
4.97845722654503	-1.32129666624345	0.138182182290954	2.72184480860559	1.74498797855322	-0.157640253750769	1.39007491618681	0.364674623647153
4.71932750719822	-0.215359604864878	2.7156225334342	3.02192615347199	0.29015607278944	-1.04482931731561	1.70544867841723	0.186986209084577
5.73583488651862	-0.0497487316250072	-1.96677727879835	1.02612924212097	-1.60694118015626	-1.66139997288607	1.21933842352657	0.990179162903124
1.49800752596178	3.03020989936716	3.6685484926009	-0.476274443569233	0.555252378962094	0.805030741456453	1.66808951062125	0.233832925365106
-0.767356042509764	-0.386652850005378	2.04116122672055	-1.36686140704552	1.03349226708505	0.919246312729308	1.46054319877503	-0.552773690427205
-0.398707836661546	0.327824969000098	0.866404088486542	-1.69183162023502	-0.0900234185041839	0.71820530415187	0.183633610709799	0.680318884412098
-0.95802588353712	0.960349422012971	1.42504505068851	-3.74040856577601	-1.04339772411777	1.68954311383908	0.982043561066802	0.842181902919672
-1.7932636088613	-0.888443612571322	0.0234086631064791	-1.76557215768767	-0.374014178040526	1.90471919159749	0.0756389838377424	1.05101758287505
-4.4945421724103	-0.598498483726041	1.42637373102719	-0.549863937502678	1.64980542017429	-0.324330213474082	-0.03368895320726	1.34332390507656
-2.44504201919868	1.69031428213784	1.56205650728497	0.498341758256915	1.38805879366493	-0.338001025454571	0.381990214568461	0.82811755967781
0.857692564423658	2.61934296519601	3.1572682771668	-1.42009824209478	-1.45948325681455	2.07906286594752	-0.431297570459083	0.427153409009756
-3.249579153211	-0.537411877711563	0.899627376210392	-1.64613834648196	0.832856597232563	-0.779690152221127	0.565750228227983	-0.506849829069556
-0.924892144175876	2.1182266965982	-1.04213931444377	1.27797991177813	-0.755145479483865	-0.154043673229543	1.15855041690771	-1.05107163442723
-3.65540506748705	-0.389487668370429	0.0172649171436742	-0.743038200977411	0.655327387205156	-0.0266384606490132	1.50702780679571	1.2734302772843
-1.94763101040517	0.372881187975776	3.95075203106459	2.76834972433377	-0.998577816667046	-0.954752616992264	-0.671866248482277	0.789839329972866
-2.61015045655179	0.894150830470076	3.67765368398124	1.93038855572466	-0.124062759360657	-0.236599395908821	-1.19404683192288	-0.452260489242436
-3.22873246749055	0.206937321996961	-0.528920743283595	-0.715084403658619	0.0883528399726021	0.423991153900249	-0.0968308816446754	1.50708892910863
-3.62938306566561	-0.247373276280423	-1.42746986193645	-1.54836859772232	-0.253727990461876	-0.616910710642603	0.707981697427778	0.541560398094604
0.995206299138429	1.05665223445125	-2.30798367938958	-0.52591577508268	0.67774924641988	2.63164994279952	2.32235129672853	0.585510862387329
1.69976470929651	-1.59750575009484	0.164273639778635	-0.0145466625902561	1.94204436406487	0.815080439692838	0.365597562239471	-0.479388268431625
1.1201412757446	-0.289879018808766	-0.305791673740745	-1.36347739762703	0.0609718863887977	1.90625072858087	-0.527424350294832	0.154532617515006
2.8724675239371	-1.27188405645824	2.77109059976554	0.455929846796845	0.104328058329835	0.870135837207151	1.16891082860674	-0.369670581160335
-3.08830385500453	0.500600304615348	-0.735665641259964	0.523138772128527	-0.970493099153468	-0.214563386978381	0.821415583324529	0.117991372783079
2.1936140100878	-2.44213101489776	-1.20818937369606	1.28853621349325	-0.54820395981956	0.0179753797021902	0.75393130165942	0.200453724779544
-1.82900528769569	0.801269422225151	-0.762222657709251	-0.0498322131701532	-1.06298461614706	0.190352880498896	-0.161409796125456	-1.62495697125807
1.79115071311297	-0.521278647360024	1.47812709747577	-0.783625176868585	-1.38130566550696	-0.394738256032355	1.08316170376279	0.874184910034166
-0.945608730937546	1.68790765777775	-0.627459927864043	1.38216335625329	-2.28688062107393	0.639803311967239	-0.205512630061995	0.940869340300108
-1.62063811851942	-1.31578835788184	-0.569912971676638	2.73046448773919	-2.07542886531393	0.719277349149872	-2.01208244323872	0.886408892597823
1.49999520386083	-0.412430549955011	-0.850356027130503	-0.599141088815813	-1.14897855594493	1.31769895003233	-1.36822066600287	0.621368349909635
0.081864212997714	0.318895952196355	-0.112052412770773	0.411760942320979	-0.0728885287872792	1.84665546052226	-2.12057520409509	-0.42253700819212
-0.581178780308818	-0.724753610479111	1.61962523282563	-0.516166169104779	1.4098136952651	2.05005379605102	1.440385282775	-0.059921514140702
-0.12402927417757	-0.942932173993292	0.119590628391799	-1.11993654926945	-0.0690562707515236	1.33902901799451	-1.00986976513454	0.171079211014666
0.359745423670855	-0.438719866114572	0.704269378742445	-0.310391703938771	-0.277609582324888	2.54787614207633	-0.540964757266465	-0.526767386407236
-0.175767697785561	-1.67683071754153	0.0266942384764401	-1.52016871492843	-0.310771572000615	1.52589931506356	-0.435296446740825	0.495902365209077
1.62077590574751	3.0085337748073	-0.0360013696464598	-2.4161907971338	0.0844563762128894	2.34889624530998	-1.09204872222703	0.537251572093431
0.529660390086054	0.57847755749402	0.206377726357511	-1.99903440133087	-0.146603907302587	2.46033845960004	-1.06053664249548	1.56422217541352
1.48714135170711	2.74690271384006	-0.749944970917056	1.10774854352114	-1.49793914214173	0.958336857935863	-2.53491760591626	1.15007929109086
0.450929642585354	-0.780241042829726	0.164396250592504	1.46452178065014	-0.506472859820289	1.39668326431064	-2.60295440686705	0.702089598926452
-1.29332941829688	-0.287449429791445	-0.491675785169756	2.64632046797529	-0.732969357156267	1.07726519508554	-1.4434582940101	1.52130479052795
1.75550885102817	-0.275585538079785	-0.134161680282879	-0.672831324810583	0.221182195096411	2.2623682045203	-2.01175368677324	1.22809243030554
-2.26548676957177	0.83984607371838	-1.46848643435008	-0.184743153540267	-0.403511824844793	-0.408930517951934	-0.422195526218445	0.61566386320001
-2.07177526031612	1.02896083685107	-1.71898265768671	-0.237419351344412	-0.137837093373547	-0.411867510510709	-0.749507055878939	1.07367486920168
0.677989437146644	-0.229749124398883	0.412584132746428	-1.29586267270124	-0.021235429363273	0.569594252873525	-0.706815357647652	-0.974642605309749
0.848281277955423	-0.63504191222389	0.414595929463929	-1.31064436196325	1.93636444322836	2.48506137012171	-1.25808072901295	0.237333814306267
-0.191910541312918	-0.776747499185081	-0.0262230990831721	-2.17849547302932	-0.17346551253184	2.04684169710667	-1.44722348369967	0.478487276433242
-0.503605676887194	-2.62150363315449	-0.113540619778346	0.968076339826156	0.298483532629667	1.40656063296672	-1.75355528399163	0.744439460643319
-2.22944704965222	-0.871540584347227	1.29640293088089	3.15674994538098	1.55932583714841	1.044245855808	0.205009256423382	0.305706692906977
1.08400438538828	-0.512591009223097	2.91291182509307	0.303335732463843	1.00328565589994	2.25021772571202	-0.525306084797754	0.109685212006841
0.696050691095989	0.955597376423954	-0.0991183756439062	1.4261001534308	1.33304966682111	2.23079964738206	-0.630081348243056	0.214439382395261
1.00536724495717	-0.928216270171122	0.940945582504872	-1.23797225024296	-0.328834902773837	2.83309222844144	0.000269567351929293	0.294181604594596
-2.6752204511297	-0.256966821451285	0.00945398868588537	0.870160542193637	-0.728594782883191	0.235190671491521	-2.15476421366246	1.18272072584044
-1.4901326933612	1.10376745204157	-0.0846255497140417	0.469323710287518	-0.56022119938588	1.8251752486828	-1.05085169595893	0.398852742272207
-1.9159288618551	0.304922892673398	-0.472731501351595	1.15241505306437	-0.382676422113411	0.887435974365361	-2.44460395549873	0.605872180790834
0.522436107929824	0.103532917165385	0.011096454401483	1.32001109232116	0.921789000520285	0.603760402849961	-1.3619236009052	-1.06600521016637
0.122936452067479	-0.650981670259638	-0.143421402800864	0.599251093682252	0.633212008636448	0.0546216735411665	-1.01969816776846	-0.197220285735284
-3.32113760694781	0.605668137741424	1.03814300673404	1.09298364089192	1.30127346955419	-0.797474812463447	-1.39443545759291	-1.62173888818429
1.80267504031617	0.487560291830206	1.02966396387579	-1.59568403794916	-0.752260222047959	0.952352729211339	0.113758395881172	-1.35724715714474
-0.571035571558945	0.836929494580775	1.74113117605568	-0.876512257068241	-1.13263971458977	-0.649977147067157	-0.872655016550574	-1.47705658767754
0.238445182315977	0.543960635298578	0.69002232337274	1.18639437157793	-0.0463381991484741	0.958734021733961	-1.73457176087606	0.254454530136019
5.80182427101032	0.922246452542465	0.540915144428533	-0.201061324672101	-1.29117277578142	-0.257254512487434	1.20985294081219	1.28658732536084
1.30579043009625	2.51144761181742	0.0244431256949871	1.39724032690433	1.26518549816632	0.182521042982741	-1.06900001338967	0.607959249013229
-2.5895056302771	0.351846261110744	-0.570017266441979	1.44176749614224	1.03125735218414	0.25868597778739	0.585139897473188	0.716127817072685
2.37983912484738	1.92391963477567	-0.552748212894087	-1.90956927802781	0.448307392004768	0.930264843496946	-0.106823707689648	-0.640802617639644
1.59270744972953	2.23876575786978	1.05535775094464	-2.31641288946808	-0.0850968850396205	0.337216871522278	-0.293880730969315	-0.109057156167382
1.95444913381542	-0.00802714301339374	1.06534433211505	-1.86566175986457	-0.936911283011469	0.636765861972655	0.672842732021043	-1.13538388174263
0.746624633584594	1.99051700448227	-1.51399274958886	0.204235873327309	-0.830721167292879	0.234015219004685	0.426751733420877	0.657989063197854
-4.11646946777114	0.66785563560554	0.567863813134054	0.533306430280844	0.884005558775421	0.261915965122914	1.47076168109727	0.870537018019663
-0.328563235589477	2.18304467988799	2.71875399241843	-1.47166909287551	0.582147341369373	-1.0938943695225	-0.382845538527191	-1.89271519596384
-0.862374167871182	3.65751593420184	1.58650622694015	0.374420630136851	-0.191674250882756	-2.06994215176183	-1.37040809159275	-1.05946382422924
1.77928615849919	2.8794639346197	2.67131040347004	-2.36256440256972	0.232487771788567	-1.0017762064542	-1.00548969533151	-1.31453740332387
2.41390726815195	1.77323010458628	2.95120582048462	-1.26840148084629	-0.292333674172361	-0.668242540226149	-0.239300212587618	-1.38981985759816
-3.23318345525075	0.767111699191708	2.65423531393491	-0.556667529685667	-0.49816493253533	-0.389221021894597	1.19763828196229	-0.604053202195532
-1.33424512958273	-0.19624961814552	2.8648843442085	-0.592510231826663	-0.211126295668428	-1.06748270594244	-0.249688287232415	-2.28482437885032
2.22156722367568	2.61112103823213	3.01171726055993	-0.831953870667786	-0.223764300316223	0.0504684745932819	-0.0997895074045745	-1.09763573051131
-2.0119480591776	0.78657467157504	2.20179173309451	1.82316712402234	-1.68153160902268	0.0206582687307554	-0.717566997797751	-0.732852263973435
-1.13357723944937	1.16486173396697	-0.265191761523116	0.647840182956608	0.910268007503844	-0.763146083559953	0.120885644121235	-0.91106997379542
-3.12485873719546	2.29936853700727	-0.386391745099026	-1.97464570917321	1.94919089708493	0.00821842523076692	1.36261114609793	0.427428747410434
-4.02355942177424	-0.0510257456594758	0.0297201069643594	-0.731852187448993	1.91070203359601	-0.323420746510412	0.895053304743264	0.205845242855608
0.793754259677237	2.52382430712486	2.06561767405627	-2.28990193061368	0.647110943856484	1.31487491166769	0.247472998171766	0.37514736661722
2.83644909587531	1.55769059329352	1.10358760238618	-0.554483651279376	-0.691291927621601	-0.49282995823733	0.18460261019658	-0.374516509706652
-1.08880330882639	0.227576681981295	1.35391010303879	-2.31664095622305	0.850993505296569	2.21558457705219	0.588261936233165	-0.623279757530503
-0.406414428820438	-0.717618579923215	0.959111855222982	-1.48514633121146	0.503089025267698	0.954250612849025	0.592669211154897	-0.887339990118405
-0.877131829766431	0.2668056584489	-0.547438417031686	-1.78655807222476	-0.0692903415391504	1.38849679530853	-0.886301560735844	0.901607259962839
-4.07768689276621	1.20658333405337	-1.28510645408227	-0.984605174898177	1.20278310394502	-0.821706177013068	-1.64472033496731	1.16808768371535
-3.900912856003	-0.55366259574797	-1.18051785805404	-2.2054650207581	0.328084796128699	-0.257788117267789	-0.857977620895381	-0.372232651374297
-4.65242692976221	-0.99950214450258	-0.0643178155211327	-1.47049811543478	1.84856612894773	-0.174667848897462	-1.78216220110488	-0.530141485535874
3.64997207350049	6.04751918364021	-0.739787771087264	0.210956017287933	0.896602337481722	0.193827312609985	-1.2899888791534	1.26919220386817
0.240165267078197	-0.882603315318138	-0.379975205878406	-0.665283757554156	2.89051254258611	1.56304297923602	2.85399029371078	-0.845747986998377
2.62078199833498	1.06839252664353	-1.3652900285802	0.308238053092688	-0.33649922826892	0.0761055154963445	-0.49866902628535	-0.720468415955374
4.04329780789738	3.56616818332964	-0.145299869778928	-0.602061070512544	-0.356281346607359	0.639548700491119	1.20162689172614	1.3721148870446
1.38763451314063	2.27092236921398	-0.885898267409717	0.1262335884719	0.0474077655594433	0.696752153037865	1.02167559340492	-0.686873567726339
1.96144892001886	0.0102622035918347	1.15046648550606	-1.96188738866035	0.825741402309541	1.80346237863724	0.930261024903922	-1.24408400280772
0.933172476013004	-0.463548983882109	-0.569455433903006	0.463349233985927	-0.302452098204951	0.659748425606026	-0.349689116838565	-1.40510140912955
1.16066902982317	1.53552233228269	0.585555836266788	0.310092898930474	-0.184781776534741	1.64506429220227	-1.11294417436049	-0.404409282615575
-1.15567285106785	0.584230682887467	-0.092688022373069	1.83395387696445	0.536170910616291	0.0350495486124664	0.0383260607398564	-0.854700271672935
1.19672762565643	1.48631347273575	-0.995651323036524	0.336794937756121	-0.683210700352237	0.913868816244193	0.183617400097499	1.17066364323185
1.63624309246273	0.723505119127938	-0.311240123329265	-0.0196014865756919	-0.368364632856723	1.39566886131908	-0.0617607153033595	0.296877689268472
0.468474514798058	-0.639839036070099	-1.22326092726179	-0.148094039447056	0.122352492035571	0.0713622412777812	-1.08479486062436	0.616751618446487
1.42977474563019	4.15615251234342	-0.609924975332104	0.0814715922719734	-0.032912148554701	0.860076950924599	-1.72872494189145	-0.387122609819315
3.26965660751679	1.54479417673088	0.0334187835892872	-0.29492558611208	-0.403952428338399	0.852555914767963	-0.545098410872827	0.724996358914629
1.32319553154982	-1.05326028177365	1.32234313902309	-0.799250482770622	1.84388525280012	1.75377834161746	-0.836727189839656	-0.00340241831882114
-1.54844185862827	0.581569076511186	-0.0369218731733756	0.586441599176919	-0.960301314577911	-0.915912977028727	-1.00961752371622	0.113997418470673
0.762706067289245	0.206088584538874	0.582838765023201	1.1848001122628	-0.444706149743677	-0.200341458875884	-2.20430834303634	-1.01489177170594
-0.745678415360883	-0.426051180934161	-0.175760975473255	1.34751722215933	-1.13305942369756	-0.911724626403275	-1.11934280739506	0.0208912097401444
-1.21405927251165	-1.09893156892628	1.54900163658478	-0.045706970343914	1.35339406894992	-0.25431163954197	-0.174839403288217	-1.43293977561324
1.5819575046655	-0.0293254719463687	-0.747210988551111	0.621587729366315	0.378573228028832	0.355550455067007	0.285500406585683	-0.361149558722808
4.17267722850713	-0.522216918063223	-1.31037535991695	0.244415224293805	-0.0142892051896898	0.211092134276676	0.819699925242253	0.419720329693704
1.25398206071652	1.29075667726602	-0.0065467651526111	-1.11624055028405	0.339538839224864	1.47333892119305	0.351517921005842	-0.929551423370862
-2.19014141000776	-0.310907983482227	1.63058474022711	0.168504187532121	-1.74663032664769	-3.08063913409743	-1.6348640792572	0.0509993543073622
2.70655205740719	3.22219958007478	-0.318715230620452	-2.24897223414589	0.0904105581253981	0.809381956071471	-0.0520672335872352	0.0665095452791799
-0.793458768117478	0.162964032166892	0.2574672582123	-2.40229368939584	1.6943415085555	0.560950685271274	-0.851465521974847	1.1339069854478
-4.77358630907287	-1.72106910582875	-0.929600790021624	-1.31818858062786	1.7198829269185	-0.555460369137039	-0.406527101293911	0.456597978138444
-4.75928032244264	-1.61536618036403	-0.732536063781299	-1.12193704424807	1.66369133165927	-0.44141671264505	-0.373049075244912	0.610112449889798
-5.15901609975451	-0.994093347593433	-1.0980420388324	-1.22641452034197	1.71765973745097	-0.457367061734173	-0.274984740293717	0.564230407355152
2.68833609353671	-5.01076649119369	0.468185533715117	-3.24780574543822	1.7860588895787	-1.28899933093038	0.778955812954345	3.48136000040927
1.96332438674585	-3.84234567912259	-0.989076515021877	-0.660525463489272	0.456125243658562	0.348002556445681	-0.374294320927759	-0.216620796730906
-2.27312484329259	-1.30382559895271	-1.40473987057901	0.705842779998685	-1.3051520219994	-0.0298570577143605	-0.180815101127269	0.0483060422175314
4.13801409625523	-2.96252938587817	-1.38064856184409	-1.55071001061585	-1.28103448731865	-0.598254168088809	1.36562988744342	1.73768554602109
-1.17565660689921	0.221918506814666	-2.39223596988162	0.41878126804699	-1.35936774099094	-1.05778002826672	0.0732309613198343	0.723668744392338
-2.80087294114586	-0.752299155025914	-2.32160221449555	-0.982533105383477	-1.08040849685992	-0.99463152916739	-0.107684094872332	0.285075582124663
-0.320066112158854	-0.0639793961593723	-0.523644592069203	-1.05010193229499	-1.35812653436461	1.26427894243206	0.282795063624368	-1.15625440737008
-0.650881147391741	-0.705845970815719	-1.90078965876791	0.134937955183595	-1.24029506921859	-1.02491382601722	-0.0556430597618061	0.0309829592909625
-2.49426403677342	-0.791842840877717	-0.85203429412778	0.62615598432402	1.88901591078208	-1.11564603844254	-0.949027826064686	1.06012316918984
-2.72306895694506	-1.51039264636337	-1.23381925636674	0.11785759617694	0.199727542061664	-0.322883629773474	-0.396855319417166	-1.0052841360933
5.35656340970583	-0.81986782323947	-1.73183215592035	-0.0058560727681688	-1.35535187335142	-0.341341791697777	0.753650823086478	1.74252394302012
2.84549316780529	-3.70999490239061	-0.357090184142897	-0.718369448973925	-0.0646243414218538	0.691372879789263	0.815357363548081	-0.109575658779344
-0.805952207776628	-1.86007955152731	-1.76837303519321	1.69172415175846	-1.72930406177102	-1.04769691767195	-0.471087175198781	-0.226364877486615
-0.869567484448238	-0.409095996550789	-0.858087692652317	0.534490699303977	-1.60488283192121	-1.12049375398608	0.389261350883295	0.0139631164238894
1.2596746382468	-2.11372220167373	-0.284633443929065	-1.78783209822456	-0.132021054592535	0.952061356978092	0.0146038449447493	-0.120977907230535
1.02642525944535	-1.52239835072843	-0.874779675870851	-1.80630647935667	0.843962792496197	2.4785317941087	1.54898369458467	-0.685576376164906
1.60399183117247	1.04432102421999	0.320277891858273	-2.75129311517432	0.553643384719096	1.98008457755141	0.460329134555466	-0.82585763061778
2.7094065922733	-0.498527813139433	-0.987350033127686	-0.666197243876133	-0.000508791022140985	0.667527353911578	0.181092786743217	-0.731310603546828
3.52765919566569	3.00289405874657	-0.345186330979339	-1.02469613178995	0.076185690714293	1.4041503642375	-0.600203191557311	-0.281322141165516
-1.89470700248638	-0.00778476755625189	-0.520777901770794	1.51414582346564	0.554728697433819	-0.236283107931711	0.425108153757987	-0.944568003146766
0.648802376717304	0.479155675116157	-0.324356912067099	1.40972712658384	0.152606526208463	-0.147958737095084	-0.0329590632399465	-0.151536836926504
3.65574110443486	-2.5576277412976	-1.61231289748076	0.13706223822355	-1.05011420719665	-0.916967671252869	0.935484132546442	0.748154088496887
0.546855792317905	0.703341866227854	-0.531480016842936	-0.327811758317602	-0.780489349322605	0.470615847168594	0.690300695911252	-1.08497341331125
1.33132827613761	-2.83894223648653	-1.40775035164093	0.590966927089546	-0.805463096874701	-0.3566527074442	0.435656324012684	0.939229786643612
2.32311183677308	-1.55468557819613	-1.62545215448808	-0.45919294388571	-0.593792617114961	0.0280931624513005	0.693247339735708	0.173144411518672
0.174217335342788	-1.1253301029053	-0.234165748140781	-1.61842977898451	0.997080166278342	0.790216807813924	1.80179660167591	-2.07383410602159
1.23175119609903	-1.73726140178928	-1.64479595257972	2.56924082103722	0.154539254343563	-2.64539793865228	1.80817976710652	-0.713954085117401
3.25170586624622	-1.06101009574023	-1.00156607548192	1.19377961209875	0.337696429375137	-0.49877377083952	2.56979966419415	-0.959214747702529
